dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2026;pmun_2026
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72273;217202738;Saint-Christophe-du-Jambet;235;231
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72282;217202829;Saint-Georges-le-Gaultier;525;517
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72294;217202944;Saint-Léonard-des-Bois;482;471
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72297;217202977;Saint-Marceau;542;530
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72305;217203058;Saint-Ouen-de-Mimbré;926;901
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72309;217203090;Saint-Paul-le-Gaultier;290;285
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72323;217203231;Saint-Victeur;439;432
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72332;217203322;Ségrie;601;592
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72337;217203371;Sougé-le-Ganelon;851;826
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72355;217203553;Thoiré-sous-Contensor;112;111
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72370;217203702;Vernie;350;346
72;200072700;CC Haute Sarthe Alpes Mancelles;CC;FPU;38;22901;22451;72;72380;217203801;Vivoin;902;892
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72219;200083004;Bernay-Neuvy-en-Champagne;842;756
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72089;217200898;Conlie;1860;1833
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72109;217201094;Crissé;546;534
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72111;217201110;Cures;505;489
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72113;217201136;Degré;764;751
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72119;217201193;Domfront-en-Champagne;1087;1069
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72066;217200666;La Chapelle-Saint-Fray;428;421
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72249;217202498;La Quinte;837;823
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72157;217201573;Lavardin;706;693
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72145;217201458;Le Grez;385;380
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72197;217201979;Mézières-sous-Lavardin;687;676
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72211;217202118;Mont-Saint-Jean;636;628
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72216;217202167;Neuvillalais;600;585
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72218;217202183;Neuvillette-en-Charnie;310;305
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72229;217202290;Parennes;457;444
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72234;217202340;Pezé-le-Robert;348;343
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72255;217202555;Rouessé-Vassé;795;785
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72256;217202563;Rouez;819;804
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72261;217202613;Ruillé-en-Champagne;317;310
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72319;217203199;Sainte-Sabine-sur-Longève;753;743
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72315;217203157;Saint-Rémy-de-Sillé;841;828
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72321;217203215;Saint-Symphorien;521;509
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72334;217203348;Sillé-le-Guillaume;2276;2195
72;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;CC;FPU;24;18336;17904;72;72351;217203512;Tennie;1016;1000
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72013;217200138;Aubigné-Racan;2177;2158
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72072;217200724;Château-l'Hermitage;261;256
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72077;217200773;Chenu;427;421
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72098;217200989;Coulongé;521;506
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72049;217200492;La Bruère-sur-Loir;251;250
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72060;217200609;La Chapelle-aux-Choux;285;283
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72176;200077162;Le Lude;4036;3983
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72175;217201755;Luché-Pringé;1563;1535
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72182;217201821;Mansigné;1574;1555
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72191;217201912;Mayet;3231;3187
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72243;217202431;Pontvallain;1630;1607
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72252;217202522;Requeil;1131;1108
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72283;217202837;Saint-Germain-d'Arcé;346;337
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72291;217202910;Saint-Jean-de-la-Motte;969;955
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72327;217203272;Sarcé;273;264
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72330;217203306;Savigné-sous-le-Lude;454;446
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72364;217203645;Vaas;1396;1371
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72369;217203694;Verneil-le-Chétif;637;584
72;200073112;CC Sud Sarthe;CC;FPU;19;22898;22523;72;72385;217203850;Yvré-le-Pôlin;1736;1717
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72010;217200104;Asnières-sur-Vègre;340;331
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72016;217200161;Auvers-le-Hamon;1466;1445
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72021;217200211;Avoise;603;594
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;53;53037;215300377;Bouessay;739;714
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72106;217201060;Courtillers;924;901
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72123;217201235;Dureil;62;61
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72151;217201516;Juigné-sur-Sarthe;1170;1141
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72022;217200229;Le Bailleul;1243;1217
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72167;217201672;Louailles;708;691
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72232;217202324;Notre-Dame-du-Pé;723;710
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72228;217202282;Parcé-sur-Sarthe;2004;1950
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72236;217202365;Pincé;196;192
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72244;217202449;Précigné;3016;2877
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72264;217202647;Sablé-sur-Sarthe;12850;12326
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72336;217203363;Solesmes;1266;1240
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72343;217203439;Souvigné-sur-Sarthe;616;603
72;247200090;CC du Pays Sabolien;CC;FPU;17;29319;28359;72;72378;217203785;Vion;1393;1366
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72001;217200013;Aigné;1724;1695
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72003;217200039;Allonnes;10846;10739
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72008;217200088;Arnage;5548;5445
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72054;217200542;Champagné;3728;3666
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72073;217200732;Chaufour-Notre-Dame;1187;1173
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72095;217200955;Coulaines;8226;8121
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72129;217201292;Fatines;937;929
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72130;217201300;Fay;770;751
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72065;217200658;La Chapelle-Saint-Aubin;2319;2256
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72198;217201987;La Milesse;2650;2617
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72181;217201813;Le Mans;148876;146249
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72213;217202134;Mulsanne;5352;5244
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72247;217202472;Pruillé-le-Chétif;1357;1329
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72257;217202571;Rouillon;2666;2382
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72260;217202605;Ruaudin;3542;3481
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72280;217202803;Saint-Georges-du-Bois;2308;2285
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72320;217203207;Saint-Saturnin;2864;2774
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72328;217203280;Sargé-lès-le-Mans;3941;3851
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72360;217203603;Trangé;1678;1637
72;247200132;CU Le Mans Métropole;CU;FPU;20;214788;210805;72;72386;217203868;Yvré-l'Évêque;4269;4181
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72009;217200096;Arthezé;366;350
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72025;200072254;Bazouges Cré sur Loir;2034;1977
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72044;217200443;Bousse;434;431
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72084;217200849;Clermont-Créans;1321;1293
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72100;217201003;Courcelles-la-Forêt;404;397
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72110;217201102;Crosmières;995;974
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72061;217200617;La Chapelle-d'Aligné;1757;1729
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72154;217201540;La Flèche;15884;14947
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72135;217201359;La Fontaine-Saint-Martin;605;599
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72163;217201631;Ligron;508;494
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72185;217201854;Mareil-sur-Loir;657;653
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72226;217202266;Oizé;1341;1322
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72357;217203579;Thorée-les-Pins;749;744
72;247200348;CC du Pays Fléchois;CC;FPU;14;28100;26942;72;72377;217203777;Villaines-sous-Malicorne;1045;1032
72;247200421;CC du Sud Est Manceau;CC;FPU;5;18488;18039;72;72047;217200476;Brette-les-Pins;2269;2131
72;247200421;CC du Sud Est Manceau;CC;FPU;5;18488;18039;72;72053;217200534;Challes;1178;1156
72;247200421;CC du Sud Est Manceau;CC;FPU;5;18488;18039;72;72058;217200583;Changé;7070;6911
72;247200421;CC du Sud Est Manceau;CC;FPU;5;18488;18039;72;72231;217202316;Parigné-l'Évêque;5454;5358
72;247200421;CC du Sud Est Manceau;CC;FPU;5;18488;18039;72;72299;217202993;Saint-Mars-d'Outillé;2517;2483
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72124;217201243;Écommoy;4957;4868
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72155;933183378;Laigné-Saint-Gervais;4337;4252
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72187;217201870;Marigné-Laillé;1687;1653
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72200;217202001;Moncé-en-Belin;3753;3697
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72268;217202688;Saint-Biez-en-Belin;720;710
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72306;217203066;Saint-Ouen-en-Belin;1337;1313
72;247200447;CC Orée de Bercé - Belinois;CC;FPU;7;19917;19560;72;72350;217203504;Teloché;3126;3067
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72051;217200518;Cérans-Foulletourte;3390;3341
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72075;217200757;Chemiré-le-Gaudin;1016;998
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72127;217201276;Étival-lès-le-Mans;1860;1826
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72131;217201318;Fercé-sur-Sarthe;586;575
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72133;217201334;Fillé;1590;1562
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72146;217201466;Guécélard;3240;3202
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72346;217203462;La Suze-sur-Sarthe;4747;4693
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72169;217201698;Louplande;1539;1505
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72179;217201797;Malicorne-sur-Sarthe;1892;1854
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72195;217201953;Mézeray;1867;1841
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72230;217202308;Parigné-le-Pôlin;1057;1037
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72253;217202530;Roëzé-sur-Sarthe;2572;2514
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72293;217202936;Saint-Jean-du-Bois;626;616
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72339;217203397;Souligné-Flacé;647;636
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72344;217203447;Spay;2876;2808
72;247200629;CC du Val de Sarthe;CC;FPU;16;30870;30353;72;72381;217203819;Voivres-lès-le-Mans;1365;1345
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72020;217200203;Avezé;714;690
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72031;217200310;Beillé;545;542
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72038;217200385;Boëssé-le-Sec;517;515
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72041;217200419;Bouër;356;350
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72057;217200575;Champrond;70;69
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72080;200082568;Cherré-Au;2821;2758
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72093;217200930;Cormes;911;893
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72105;217201052;Courgenard;464;454
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72114;217201144;Dehault;244;241
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72122;217201227;Duneau;1095;1078
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72144;217201441;Gréez-sur-Roc;347;344
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72040;217200401;La Bosse;157;155
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72062;217200625;La Chapelle-du-Bois;785;768
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72067;217200674;La Chapelle-Saint-Rémy;1001;995
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72132;217201326;La Ferté-Bernard;8981;8740
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72156;217201565;Lamnay;955;928
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72172;217201722;Le Luart;1480;1460
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72193;217201938;Melleray;467;454
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72208;217202084;Montmirail;368;366
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72245;217202456;Préval;670;656
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72246;217202464;Prévelles;195;188
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72267;217202670;Saint-Aubin-des-Coudrais;903;890
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72277;217202779;Saint-Denis-des-Coudrais;114;113
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72292;217202928;Saint-Jean-des-Échelles;227;222
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72296;217202969;Saint-Maixent;762;741
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72302;217203025;Saint-Martin-des-Monts;182;178
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72322;217203223;Saint-Ulphace;224;222
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72331;217203314;Sceaux-sur-Huisne;597;587
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72342;217203421;Souvigné-sur-Même;170;164
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72353;217203538;Théligny;221;215
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72363;200054559;Tuffé Val de la Chéronne;1693;1680
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72375;217203751;Villaines-la-Gonais;520;510
72;247200686;CC du Perche Emeraude;CC;FPU;33;28891;28297;72;72383;217203835;Vouvray-sur-Huisne;135;131
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85243;218502433;Brem-sur-Mer;3040;2993
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85035;218500353;Bretignolles-sur-Mer;5446;5344
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85070;218500700;Coëx;3465;3428
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85071;218500718;Commequiers;3789;3735
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85100;218501005;Givrand;2255;2205
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85045;218500452;La Chaize-Giraud;1139;1124
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85002;218500023;L'Aiguillon-sur-Vie;2307;2277
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85120;218501203;Landevieille;1551;1519
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85088;218500882;Le Fenouiller;5080;4978
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85189;218501898;Notre-Dame-de-Riez;2263;2213
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85222;218502227;Saint-Gilles-Croix-de-Vie;8741;8333
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85226;218502268;Saint-Hilaire-de-Riez;13344;13074
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85239;218502391;Saint-Maixent-sur-Vie;1258;1234
85;200023778;CA du Pays de Saint-Gilles-Croix-de-Vie;CA;FPU;14;55258;54006;85;85268;218502680;Saint-Révérend;1580;1549
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85076;929673945;Cugand-la-Bernardière;5848;5711
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85025;218500254;La Boissière-de-Montaigu;2361;2311
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85039;218500395;La Bruffière;4061;3987
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85108;218501088;L'Herbergement;3601;3482
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85146;200081115;Montaigu-Vendée;21789;21134
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85197;200058386;Montréverd;3920;3857
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85190;218501906;Rocheservière;3662;3594
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85262;218502623;Saint-Philbert-de-Bouaine;3709;3653
85;200070233;CA Terres de Montaigu;CA;FPU;9;52447;51145;85;85295;218502953;Treize-Septiers;3496;3416
85;200071165;CA Les Sables d'Olonne Agglomération;CA;FPU;5;61061;59578;85;85194;200082139;Les Sables-d'Olonne;50924;49603
85;200071165;CA Les Sables d'Olonne Agglomération;CA;FPU;5;61061;59578;85;85112;218501120;L'Île-d'Olonne;2858;2802
85;200071165;CA Les Sables d'Olonne Agglomération;CA;FPU;5;61061;59578;85;85214;218502144;Sainte-Foy;2754;2717
85;200071165;CA Les Sables d'Olonne Agglomération;CA;FPU;5;61061;59578;85;85250;218502508;Saint-Mathurin;2543;2496
85;200071165;CA Les Sables d'Olonne Agglomération;CA;FPU;5;61061;59578;85;85298;218502987;Vairé;1982;1960
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85018;218500189;Beauvoir-sur-Mer;4093;4035
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85024;218500247;Bois-de-Céné;2286;2256
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85029;218500296;Bouin;2235;2205
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85047;218500478;Challans;23627;22943
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85062;218500627;Châteauneuf;1162;1140
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85095;218500957;Froidfond;2232;2208
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85096;218500965;La Garnache;5621;5515
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85204;218502045;Saint-Christophe-du-Ligneron;2773;2727
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85221;218502219;Saint-Gervais;2828;2781
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85273;218502730;Saint-Urbain;2040;2000
85;200071629;CC Challans-Gois Communauté;CC;FPU;11;52481;51328;85;85280;218502805;Sallertaine;3584;3518
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85004;218500049;Angles;3154;3115
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85010;218500106;Avrillé;1421;1403
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85077;218500775;Curzon;486;481
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85103;218501039;Grosbreuil;2261;2221
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85114;218501146;Jard-sur-Mer;3273;3235
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85026;218500262;La Boissière-des-Landes;1481;1464
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85116;218501161;La Jonchère;501;498
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85022;218500221;Le Bernard;1336;1319
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85050;218500502;Le Champ-Saint-Père;2154;2135
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85101;218501013;Le Givre;543;535
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85127;218501278;Longeville-sur-Mer;2660;2625
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85156;218501567;Moutiers-les-Mauxfaits;2427;2385
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85179;218501799;Poiroux;1258;1246
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85200;218502003;Saint-Avaugourd-des-Landes;1234;1213
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85201;218502011;Saint-Benoist-sur-Mer;526;515
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85206;218502060;Saint-Cyr-en-Talmondais;416;403
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85231;218502318;Saint-Hilaire-la-Forêt;857;846
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85277;218502771;Saint-Vincent-sur-Graon;1639;1615
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85278;218502789;Saint-Vincent-sur-Jard;1758;1741
85;200071900;CC Vendée Grand Littoral;CC;FPU;20;38043;37487;85;85288;218502888;Talmont-Saint-Hilaire;8658;8492
85;200071918;CC du Pays de Saint-Fulgent - Les Essarts;CC;FPU;12;30072;29325;85;85013;218500130;Bazoges-en-Paillers;1581;1555
85;200071918;CC du Pays de Saint-Fulgent - Les Essarts;CC;FPU;12;30072;29325;85;85064;218500643;Chauché;2651;2613
85;200071918;CC du Pays de Saint-Fulgent - Les Essarts;CC;FPU;12;30072;29325;85;85065;218500650;Chavagnes-en-Paillers;3834;3726
85;200071918;CC du Pays de Saint-Fulgent - Les Essarts;CC;FPU;12;30072;29325;85;85084;200054260;Essarts-en-Bocage;7022;6851
